ProductID;AvailableQuantity;NetPrice;EuropeanArticleNumber;NetRetailPrice;Description;GrossMass;ManufacturerPartNumber;CategoryText1;ManufacturerName
"46141813";0;10879.01;"8806091090492";;"LG 31HN713D-BA 31.5inch IPS 16:9 1080cd/m 5ms 2xDP USB3.0";22.400;"31HN713D-BA.AEU";"Audio, Video, Monitores e TV";"LG"
"46141814";0;1667.2;"8806098386635";;"LG 27HK510S-W 27inch TFT 16:9 1000cd/m 1920x1080 5ms DP 3G-SDI DVI-D HDMI USB 2.0";11.000;"27HK510S-W.AEU";"Audio, Video, Monitores e TV";"LG"
"46141837";0;461.52;"8806094192599";;"SAMSUNG LS27BG650EUXEN Gaming G6B 27inch 16:9 2560x1440 QHD 1ms GTG 240Hz VA heigh adjustable Speaker 1xDP 2xHDMI black";11.349;"LS27BG650EUXEN";"Audio, Video, Monitores e TV";"SAMSUNG"
"46141838";0;769.72;"8806094138818";;"SAMSUNG Odyssey G7 32inch 16:9 UHD 1ms 144Hz IPS heigh adjustable Speaker 1xDP 2xHDMI Black";11.200;"LS32BG700EUXEN";"Audio, Video, Monitores e TV";"SAMSUNG"
"46141906";8;147.42;"4897098688717";;"TP-LINK Omada Gigabit VPN Router with PoE+ Ports and Controller Ability 2x Gigabit SFP WAN/LAN Port 1x Gigabit RJ45 WAN Port";3.036;"ER7212PC";"Rede e Casa Inteligente";"TP-LINK"
"46142063";0;110.41;;;"EPSON 3Years CoverPlus Maintenance WF-C53xx/WF-C58xx On-Site Service";0.001;"CP03OSSECK23";"Garantias e Serviços";"EPSON"
"46142064";0;174.81;;;"EPSON 4Years CoverPlus Maintenance WF-C53xx/WF-C58xx On-Site Service";0.001;"CP04OSSECK23";"Garantias e Serviços";"EPSON"
"46142069";0;101.49;"8715946703800";;"EPSON WorkForce Pro WF-C4310DW Printer colour Duplex ink-jet A4 4800x2400dpi 21ppm mono/11ppm colour 250 sheets USB LAN Wi-Fi";7.921;"C11CK18401";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142070";0;306.18;"8715946703510";;"EPSON WorkForce Pro WF-C5390DW Printer colour Duplex ink-jet A4 4800x1200dpi 25ppm capacity 330 sheets USB Gigabit LAN Wi-Fi";18.900;"C11CK25401";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142071";1;446.76;"8715946703503";;"EPSON WorkForce Pro WF-C5890DWF MFP colour ink-jet A4 25ppmprint 330 sheets USB 2.0 Gigabit LAN Wi-Fi NFC USB 2.0 host";22.200;"C11CK23401";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142072";0;137.03;"8715946712680";;"EPSON 500 sheet paper cassette for WF-C53xx/WF-C58xx";5.880;"C12C937901";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142104";0;166.69;"4711081912118";;"ASUS TUF GAMING B650M-PLUS WIFI 1xDP 4xSATA 6Gb/s ports";1.610;"TUF GAMING B650M-PLUS WIFI";"Gaming";"ASUS"
"46142106";8;151.05;"4711081923381";;"ASUS PRIME B650-PLUS 1xHDMI 1xDP 4xSATA 6Gb/s ports";1.100;"PRIME B650-PLUS";"Componentes";"ASUS"
"46142114";2;30.46;"196548661107";;"HP Travel BNG 15.6inch Backpack";0.500;"6B8U7AA";"Periféricos e Acessórios";"HP INC."
"46142224";6;50.1;"8715946708997";;"EPSON Maintenance Box AM-C4000/5000/6000";1.120;"C12C937181";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142226";0;124.21;;;"EPSON 4Years CoverPlus RTB Service for WF-C53xx/58xx";0.001;"CP04RTBSCK23";"Garantias e Serviços";"EPSON"
"46142228";0;17.89;"8715946712871";;"EPSON 58xx/53xx Series Maintenance Box";0.195;"C12C938211";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142277";16;145.31;"4897098688052";;"TP-LINK TAPO C420S2 Smart Wire-Free Security Camera 2 Camera System";0.515;"TAPO C420S2";"Rede e Casa Inteligente";"TP-LINK"
"46142278";21;26.33;"4897098683958";;"TP-LINK Smart Wi-Fi Power Strip 3-Outlets Homekit";0.470;"TAPO P300(EU)";"Rede e Casa Inteligente";"TP-LINK"
"46142279";182;11.58;"4897098682432";;"TP-LINK Mini Smart Wi-Fi Socket Energy Monitoring German type plug";0.470;"TAPO P110(EU)";"Rede e Casa Inteligente";"TP-LINK"
"46142292";31;73.71;"4897098683576";;"TP-LINK AX3000 Wall-Plate Dual-Band Wi-Fi 6 Access Point";0.433;"EAP655-WALL";"Rede e Casa Inteligente";"TP-LINK"
"46142293";0;222.81;"4897098683798";;"VIGI 4MP Outdoor Full-Color Wi-Fi Pan Tilt Network Camera Fixed Lens 4mm - VIGIC540-W(4mm)";0.515;"VIGI C540-W(4MM)";"Videovigilância";"TP-LINK"
"46142294";6;193.75;"4897098683781";;"VIGI 4MP Outdoor Full-Color Pan/Tilt Network Camera Fixed Lens 4mm - VIGIC540(4mm)";0.515;"VIGI C540(4MM)";"Videovigilância";"TP-LINK"
"46142295";0;155;"4897098683743";;"VIGI 4MP Full-Color Wi-Fi Turret Network Camera Fixed Lens 4mm - VIGIC440-W(4mm)";0.515;"VIGI C440-W(4MM)";"Videovigilância";"TP-LINK"
"46142297";0;93;"4897098688649";;"VIGI 4MP Full-Color Turret Network Camera Fixed Lens 2.8mm - VIGIC440(2.8mm)";0.515;"VIGI C440(2.8MM)";"Videovigilância";"TP-LINK"
"46142298";132;9.48;"4897098683644";;"TP-LINK Smart Wi-Fi Spotlight Dimmable";0.120;"TAPO L630";"Rede e Casa Inteligente";"TP-LINK"
"46142469";0;134.28;"4711081516859";;"ASUS TUF GAMING B660M-PLUS WIFI D4 LGA1700 4xDIMM DDR4 mATX 4xSATA 2xM.2 1xHDMI 1xDP MB";1.540;"90MB1930-M1EAY0";"Componentes";"ASUS"
"46142470";0;125.02;"4711081516897";;"ASUS TUF GAMING B660M-PLUS D4 LGA1700 4xDIMM DDR4 mATX 4xSATA 2xM.2 1xHDMI 1xDP MB";0.961;"90MB1940-M1EAY0";"Componentes";"ASUS"
"46142474";2;94.61;"4711081511830";;"ASUS PRIME B660M-K D4 LGA1700 2xDIMM DDR4 mATX 4xSATA 2xM.2 1xHDMI 1xDP MB";0.950;"90MB1950-M1EAY0";"Componentes";"ASUS"
"46142489";1;144.21;"4711081281245";;"ASUS ZenWiFi XD5 AX3000 Dual-band Whole Home Mesh WiFi 6 system 2-pack White";1.285;"90IG0750-MO3B40";"Rede e Casa Inteligente";"ASUS"
"46142520";13;19.11;"195892054498";;"LENOVO Professional Bluetooth Rechargeable Mouse";0.197;"4Y51J62544";"Periféricos e Acessórios";"LENOVO"
"46142657";3;24.98;"196548945481";;"HP Travel 25 Liter 15.6inch Iron Grey Laptop Backpack";0.865;"6H2D8AA";"Periféricos e Acessórios";"HP INC."
"46142658";0;14.99;"196548945498";;"HP Travel 18 Liter 15.6inch Iron Grey Laptop Backpack";1.033;"6H2D9AA";"Periféricos e Acessórios";"HP INC."
"46142691";0;95.79;"195892052982";;"LENOVO USB-C Universal Business Dock EU";1.000;"40B30090EU";"Portáteis, PC e Tablet";"LENOVO"
"46142801";19;44.09;"4711081764830";;"ASUS PCE-AXE5400 Wi-Fi Bluetooth 5.2 Adapter";0.510;"90IG07I0-ME0B10";"Rede e Casa Inteligente";"ASUS"
"46142802";18;38.48;"4711081760795";;"ASUS USB-AX55 Nano Dual Band Wireless AX1800 USB Adapter";0.065;"90IG06X0-MO0B00";"Rede e Casa Inteligente";"ASUS"
"46142900";1;41.47;"8715946711218";;"EPSON 1LB WF-C53xx/WF-C58xx Series Ink Cartridge L Black 3.000 pages";0.190;"C13T11C140";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142951";1;51.56;"8715946711225";;"EPSON 1LB WF-C53xx/WF-C58xx Series Ink Cartridge L Cyan 3.000 pages";0.170;"C13T11C240";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142952";1;51.56;"8715946711232";;"EPSON 1LB WF-C53xx/WF-C58xx Series Ink Cartridge L Magenta 3.000 pages";0.170;"C13T11C340";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142953";1;51.56;"8715946711249";;"EPSON 1LB WF-C53xx/WF-C58xx Series Ink Cartridge L Yellow 3.000 pages";0.170;"C13T11C440";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142954";0;69.95;"8715946711256";;"EPSON 1LB WF-C53xx/WF-C58xx Series Ink Cartridge XL Black 5.000 pages";0.220;"C13T11D140";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142955";0;87.93;"8715946711263";;"EPSON 1LB WF-C53xx/WF-C58xx Series Ink Cartridge XL Cyan 5.000 pages";0.185;"C13T11D240";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142956";0;87.93;"8715946711270";;"EPSON 1LB WF-C53xx/WF-C58xx Series Ink Cartridge XL Magenta 5.000 pages";0.190;"C13T11D340";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142957";0;87.93;"8715946711287";;"EPSON 1LB WF-C53xx/WF-C58xx Series Ink Cartridge XL Yellow 5.000 pages";0.190;"C13T11D440";"Impressão, Digitalização e Consumíveis";"EPSON"
"46142958";2;134.91;"8715946711294";;"EPSON 1LB WF-C53xx/WF-C58xx Series Ink Cartridge L Cyan 3.000 pages";0.360;"C13T11E140";"Impressão, Digitalização e Consumíveis";"EPSON"
"46143020";0;223.24;"4718017296762";;"ASUS Display VG27AQ 27inch WQHD 165Hz 2560x1440 GSync compatible HDR 1ms 16:9 HDMI DP Speaker";8.754;"90LM0500-B03370";"Audio, Video, Monitores e TV";"ASUS"
"46143508";0;504.25;"734646743624";;"LEXMARK XM3150 MFP HV REFURBISHED EMEA SPR";23.600;"99R0222";"Impressão, Digitalização e Consumíveis";"LEXMARK"
"46143779";0;384.47;"8806094656527";;"SAMSUNG LS34A650UBUXEN 34inch 3440x1440 Curved 1000R HDMI DP USB-C";7.601;"LS34A650UBUXEN";"Audio, Video, Monitores e TV";"SAMSUNG"
"46144003";7;309.95;"8806092968448";;"SAMSUNG Portable SSD T7 Shield 4TB USB 3.2 Gen 2 Black";0.220;"MU-PE4T0S/EU";"Componentes";"SAMSUNG"
"46144440";0;512.48;"8806098573127";;"LG 17HK701G-W Digital X-ray Wired/Wireless Detector";3.400;"17HK701G-WP.AEU";"Equipamento médico";"LG"
"46144795";5;189.87;"195122461751";;"HP LaserJet Pro MFP 3102fdn MFP Mono B/W laser A4 33ppmcopy 33ppmprint 250 sheets USB 2.0 LAN";13.510;"3G629F#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"46144936";9;112.05;"4711081773160";;"ASUS TUF Gaming AX4200 Dual Band WiFi 6 Router WiFi 6 802.11 ax 2.5Gbps port Mobile Game Mode AiMesh AiProtection Pro";1.290;"90IG07Q0-MO3100";"Rede e Casa Inteligente";"ASUS"
"46144985";0;518.18;"675901973724";;"INTEL Xeon E2378G 2.8GHz FC-LGA14A 16M Cache Boxed CPU";0.300;"BX80708E2378G";"Componentes";"INTEL"
"46145245";0;1469.01;"190017586427";;"HPE ProLiant MicroServer Gen10+ Tower Intel Pentium G6405 2-Core 4.1GHz 1x16GB-U 4xLFF Non-Hot Plug S100i 180W Server";6.880;"P54644-421";"Servidor, Armazenamento e UPS";"HEWLETT PACKARD ENTERPRISE"
"46145516";0;96.82;"730143313988";;"AMD Ryzen 3 4300G 4GHz AM4 4C/8T 65W 6MB with Wraith Stealth Cooler BOX";0.440;"100-100000144BOX";"Componentes";"AMD"
"46145993";0;85.7;"4719072970321";;"MSI B550 GAMING GEN3 ATX MB AM4 4xDDR4 2xPCIe x16 6xSATA 4xUSB 3.2";1.270;"B550 GAMING GEN3";"Componentes";"MSI"
"46146442";0;93.26;"194253687986";;"APPLE Pencil 1st Gen 12.9 iPad Pro 1./2.Gen / 10.5/9.7 iPad Pro / iPad Air 3.Gen / iPad mini 5.Gen / iPad 6/7/8/9/10";0.140;"MQLY3ZM/A";"Educação";"APPLE"
"46146443";0;59.62;"194253477532";;"APPLE Smart Folio for iPad 10th generation - White";0.455;"MQDQ3ZM/A";"Portáteis, PC e Tablet";"APPLE"
"46146444";0;59.62;"194253477570";;"APPLE Smart Folio for iPad 10th generation - Lemonade";0.448;"MQDR3ZM/A";"Portáteis, PC e Tablet";"APPLE"
"46146445";0;59.62;"194253477617";;"APPLE Smart Folio for iPad 10th generation - Watermelon";0.455;"MQDT3ZM/A";"Portáteis, PC e Tablet";"APPLE"
"46146446";0;59.62;"194253477655";;"APPLE Smart Folio for iPad 10th generation - Sky";0.460;"MQDU3ZM/A";"Portáteis, PC e Tablet";"APPLE"
"46146598";0;234.34;"194253417323";;"APPLE Magic Keyboard Folio for iPad 10th generation Portuguese";0.842;"MQDP3PO/A";"Periféricos e Acessórios";"APPLE"
"46148111";0;17042.94;"731304363132";;"APC Easy UPS 3M Classic Battery Cabinet with batteries IEC 2 x 1000mm wide - Config D";2222.000;"E3MCBC10D";"Servidor, Armazenamento e UPS";"APC"
"46148152";0;1267.33;"8806091661029";;"LG 49WQ95C-W.AEU 49inch IPS UltraWide Dual QHD 5120x1440 144Hz Nano HDMI DP USB-C Speakers";22.540;"49WQ95C-W.AEU";"Audio, Video, Monitores e TV";"LG"
"46148357";5;205.22;"195122461898";;"HP LaserJet Pro MFP 3102fdw MFP Mono B/W laser A4 33ppmcopy 33ppmprint 250 sheets USB 2.0 LAN Wi-Fi Bluetooth";12.930;"3G630F#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"46148727";0;541.51;"734646731157";;"LEXMARK MX432adwe Laser MFP 40ppm Mono HV";14.800;"29S8110";"Impressão, Digitalização e Consumíveis";"LEXMARK"
"46148728";5;734.26;"734646731881";;"LEXMARK XM3142 Laser MFP 40ppm Mono HV EMEA";14.500;"29S8170";"Impressão, Digitalização e Consumíveis";"LEXMARK"
"46148836";0;15.33;"8715946712499";;"EPSON Paper Feed Roller Cassette A for WF-C53xx/WF-C58xx";0.500;"C12C938261";"Impressão, Digitalização e Consumíveis";"EPSON"
"46148837";0;15.33;"8715946713007";;"EPSON Paper Feed Roller Cassette B for WF-C53xx/WF-C58xx";0.500;"C12C938281";"Impressão, Digitalização e Consumíveis";"EPSON"
"46148844";0;1526.85;"8806094640731";;"SAMSUNG OH24B Outdoor LCD 24inch FHD 16:9 IP56 rated display kit with protection glass 1500nits 2xUSB 2.0 RJ45 HDMI";10.155;"LH24OHBEBGBXEN";"Audio, Video, Monitores e TV";"SAMSUNG"
"46148872";2;89.38;"4977766825894";;"BROTHER TD-2020A Label Printer 2inch USB 203dpi";2.800;"TD2020AXX1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46149562";0;1976.24;"4711103082386";;"NAS QNAP 6-Bay i5-12400 6C/12T 4.4GHz/32GB/2 x 2.5GbE (2.5G/1G/100M/10M)/USB/Tower";8.100;"TVS-H674-I5-32G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46149563";0;1706.63;"4711103082379";;"NAS QNAP 6-Bay i3-12100 4C/8T 4.3GHz/16GB/2 x 2.5GbE (2.5G/1G/100M/10M)/USB/Tower";7.970;"TVS-H674-I3-16G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46149564";0;1212.34;"4711103082355";;"NAS QNAP 4-Bay Pentium Gold G7400 2C/4T 3.7GHz/8GB/2 x 2.5GbE (2.5G/1G/100M/10M)/USB/Tower";7.135;"TVS-H474-PT-8G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46149565";0;1212.34;"4711103082201";;"NAS QNAP 4-Bay Celeron N5105/N5095 4C/4T 2.9GHz/8GB/2x2.5Gb/USB/HDMI/1U";11.150;"TS-464U-RP-8G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46149566";0;897.8;"4711103082218";;"NAS QNAP 4-Bay Celeron N5105/N5095 4C/4T/8GB/2 x 2.5GbE (2.5G/1G/100M/10M)/USB/1U";9.500;"TS-464U-8G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46149576";0;2200.91;"4711103082362";;"NAS QNAP 8-Bay i5-12400 6C/12T 4.4GHz/32GB/2 x 2.5GbE (2.5G/1G/100M/10M)/USB/Tower";9.250;"TVS-H874-I5-32G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46149577";1;421.49;"4711103082331";;"NAS QNAP 2-Bay Celeron N5105/N5095 4C/4T,8GB/2x2.5GbE/USB/Tower";2.620;"TS-264-8G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46151328";10;125.76;"4977766825184";;"BROTHER MFCJ4340DWE ECOPRO Inkjet Multifunction Printer 4in1 20/19ppm 1200x2400dpi";9.910;"MFCJ4340DWERE1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46151329";12;144.7;"4977766825146";;"BROTHER MFCJ5340DWE A3 ECOPRO Inkjet Multifunction Printer 4in1 28/21ppm 1200x4800dpi";17.710;"MFCJ5340DWERE1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46151380";50;23.67;"4718006453107";;"HP x911w 256GB Solid State Grade USB Flash Drive";0.025;"HPFD911W-256";"Componentes";"PNY"
"46152043";0;1531.41;;;"WESTERN DIGITAL Ultrastar DC SN650 U.3 15MM 15360GB 2.5inch PCIe 4.0 TLC RI-1DW/D BICS5 ISE NVMe SSD";0.150;"0TS2375";;"SANDISK"
"46152044";0;1531.41;"8592978432768";;"WESTERN DIGITAL Ultrastar DC SN650 U.3 15MM 15360GB 2.5inch PCIe 4.0 TLC RI-1DW/D BICS5 SE NVMe SSD";0.151;"0TS2434";;"SANDISK"
"46152050";53;13.9;"4897098687833";;"TP-LINK 2.5 Gigabit PCI Express Network Adapter";0.182;"TX201";"Rede e Casa Inteligente";"TP-LINK"
"46152071";5;126.36;"4897098683552";;"TP-LINK AX3000 Indoor/Outdoor Dual-Band Wi-Fi 6 Access Point";1.395;"EAP650-OUTDOOR";"Rede e Casa Inteligente";"TP-LINK"
"46152072";290;14.74;"4897098682388";;"TP-LINK Smart Temperature and Humidity Sensor";0.070;"TAPO T310";"Rede e Casa Inteligente";"TP-LINK"
"46152073";79;14.74;"4897098680193";;"TP-LINK Smart Remote Dimmer Switch";0.123;"TAPO S200D";"Rede e Casa Inteligente";"TP-LINK"
"46152119";1;135.77;"740617331134";;"KINGSTON 2TB Renegade PCIe 4.0 NVMe SSD w/ Heatsink";0.075;"SFYRDK/2000G";"Componentes";"KINGSTON"
"46152120";0;233.32;"740617331103";;"KINGSTON 4TB Renegade PCIe 4.0 NVMe SSD w/ Heatsink";0.075;"SFYRDK/4000G";"Componentes";"KINGSTON"
"46152121";10;83.77;"740617331073";;"KINGSTON 1TB Renegade PCIe 4.0 NVMe SSD w/ Heatsink";0.070;"SFYRSK/1000G";"Componentes";"KINGSTON"
"46152131";0;54.76;"4897098688090";;"TP-LINK TAPO C225 Tapo Pan/Tilt AI Home Security Wi-Fi Camera 2K 2560x1440 4MP Starlight Sensor 2.4GHz Wi-Fi 802.11b/g/n 12V/1A Powe";0.610;"TAPO C225";"Rede e Casa Inteligente";"TP-LINK"
"46152292";5;285.87;"4711081867418";;"ASUS TUF Gaming VG34VQEL1A 34inch Gaming Monitor VA 3440x1440 UWQHD Curved 1500R Freesync 100Hz 1ms MPRT HDR10 Speakers DP HDMI USB";11.560;"90LM06F0-B01E70";"Audio, Video, Monitores e TV";"ASUS"
"46152411";8;55.35;"4549292187434";;"CANON Toner Cartridge 067 Yellow";0.750;"5099C002";"Impressão, Digitalização e Consumíveis";"CANON"
"46152412";0;55.35;"4549292187502";;"CANON Toner Cartridge 067 magenta";0.750;"5100C002";"Impressão, Digitalização e Consumíveis";"CANON"
"46152413";0;55.35;"4549292187533";;"CANON Toner Cartridge 067 Cyan";0.750;"5101C002";"Impressão, Digitalização e Consumíveis";"CANON"
"46152414";0;48.97;"4549292187564";;"CANON Toner Cartridge 067 Black";0.290;"5102C002";"Impressão, Digitalização e Consumíveis";"CANON"
"46152415";0;76.75;"4549292187595";;"CANON Toner Cartridge 067 High yield Yellow";0.750;"5103C002";"Impressão, Digitalização e Consumíveis";"CANON"
"46152416";0;76.75;"4549292187625";;"CANON Toner Cartridge 067 High yield Magenta";0.750;"5104C002";"Impressão, Digitalização e Consumíveis";"CANON"
"46152417";0;76.75;"4549292187656";;"CANON Toner Cartridge 067 High yield Cyan";0.750;"5105C002";"Impressão, Digitalização e Consumíveis";"CANON"
"46152418";0;74.42;"4549292187397";;"CANON Toner Cartridge 067 H BK";0.790;"5106C002";"Impressão, Digitalização e Consumíveis";"CANON"
"46152484";0;176.46;"4711377015738";;"MSI PRO Z790-P WIFI DDR5 LGA 1700";1.560;"7E06-001R";"Gaming";"MSI"
"46152539";3;216.03;"4897098688748";;"VIGI 4 Channel PoE+ Network Video Recorder - VIGINVR1004H-4P";0.578;"VIGI NVR1004H-4P";"Videovigilância";"TP-LINK"
"46152897";0;355.35;"196801200739";;"LENOVO ThinkVision T32h-30 31.5inch 2560x1440 Monitor 16:9 60Hz HDMI DP";14.250;"63D3GAT1EU";"Audio, Video, Monitores e TV";"LENOVO"
"46153001";1;52.17;"4977766823593";;"BROTHER Label Printer Desktop model 3.5/6/9/12/18mm TZe Tape Max 5lines Printing Per Label USB Connection 16characters";3.140;"PTD460BTVPUR1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46153002";3;69.26;"4977766824897";;"BROTHER Label Printer Desktop model 3.5/6/9/12/18mm TZe Tape Max 5lines Printing Per Label USB Connection 16characters";3.430;"PTD610BTVPUR1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46153111";15;9.31;"765441063730";;"TEAM GROUP C222 USB 3.2 Flash Drive 128GB";0.020;"TC2223128GS01";"Componentes";"TEAM GROUP"
"46153215";0;245.88;"4718017505918";;"ASUS TUF Gaming VG279QM 27inch Monitor Fast IPS 1920x1080 FHD AdaptiveSync/G-SYNC 280Hz 1ms HDR400 1xDP 2xHDMI Speakers";8.200;"90LM05H0-B03370";"Audio, Video, Monitores e TV";"ASUS"
"46153270";0;296.02;"4549292215465";;"CANON i-SENSYS MF267dw Color Multifunction Printer 24ppm A4";16.000;"5938C008";"Impressão, Digitalização e Consumíveis";"CANON"
"46153273";0;587.77;"4549292198560";;"CANON i-SENSYS LBP361dw Mono Single function Printer 61ppm A4";25.950;"5644C008";"Impressão, Digitalização e Consumíveis";"CANON"
"46153368";0;277.19;"5032037260213";;"INTEL Core i7-13700 2.1Ghz FC-LGA16A 30M Cache Boxed CPU";0.460;"BX8071513700";"Componentes";"INTEL"
"46154116";0;211.63;"4711081892847";;"ASUS PRIME X670-P-CSM AM5 4xDIMM DDR5 USB 3.2 GEN 2X2 AURA 3xSATA 3xM.2 1xHDMI 1xDP MB";1.227;"90MB1BU0-M0EAYC";"Componentes";"ASUS"
"46155902";0;20.52;"4718017800303";;"ASUS EOS SHOULDER BAG";0.535;"90XB01DN-BBA000";"Periféricos e Acessórios";"ASUS"
"46155903";0;7.73;"4718017271264";;"ASUS NEREUS BACKPACK 16inch";0.361;"90-XB4000BA00060";"Periféricos e Acessórios";"ASUS"
"46156563";0;59.74;;;"LENOVO 3Y Onsite upgrade from 3Y Depot/CCI";0.001;"5WS1H31754";"Garantias e Serviços";"LENOVO"
"46156763";0;134.3;"718037898339";;"Disco 3.5 6TB WD Purple 256Mb SATA 6Gb/s 56rp Surveillance";0.580;"WD64PURZ";"Componentes";"WESTERN DIGITAL"
"46156772";23;93.88;"718037898308";;"Disco 3.5 4TB WD Purple 256Mb SATA 6Gb/s 54rp Surveillance";0.660;"WD43PURZ";"Componentes";"WESTERN DIGITAL"
"46156774";0;85.45;"718037898278";;"Disco 3.5 3TB WD Purple 256Mb SATA 6Gb/s 54rp Surveillance";0.555;"WD33PURZ";"Componentes";"WESTERN DIGITAL"
"46157156";0;545.9;"196801194922";;"LENOVO ThinkVision T34w-30 34inch WQHD VA 21:9 Monitor HDMI DP";14.650;"63D4GAT1EU";"Audio, Video, Monitores e TV";"LENOVO"
"46157745";160;24.44;"765441061958";;"TEAM GROUP T-Force Vulcan Z 512GB SLC Cache 3D NAND TLC 2.5inch SATA III Internal SSD 530/470MB/s";0.100;"T253TZ512G0C101";"Componentes";"TEAM GROUP"
"46158704";0;170.42;"4711103082904";;"QNAP Dual M.2 PCIe SSD expansion card 2xM.2 2280/22110 PCIe Gen3 x8 host interface";0.280;"QM2-2P-384A";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46159106";8;267.72;"4549292204476";;"CANON MAXIFY GX3050 MFP colour ink-jet refillable A4 18 ipm print 350 sheets USB 2.0 Wi-Fi";12.300;"5777C006";"Impressão, Digitalização e Consumíveis";"CANON"
"46159107";2;306.7;"4549292204261";;"CANON MAXIFY GX4050 MFP colour ink-jet refillable A4 18 ipm print 350 sheets USB 2.0 LAN Wi-Fi";13.900;"5779C006";"Impressão, Digitalização e Consumíveis";"CANON"
"46160979";43;52.67;"4711377002660";;"MSI PRO H610M-E DDR4 DDR4";0.685;"7D48-001R";"Componentes";"MSI"
"46161112";0;297.23;;;"HP 5y NBD Onsite NB Sol Supp";0.001;"U52WNE";"Garantias e Serviços";"HP INC."
"46161656";2;93.88;"718037898605";;"Disco 3.5 4TB WD Blue 256Mb SATA 6Gb/s 5400rpm";0.660;"WD40EZAX";"Componentes";"WESTERN DIGITAL"
"46161770";0;569.71;"4977766822206";;"BROTHER TJ-4005DN Label printer direct thermal Roll 12cm 203dpi 152mm/sec USB 2.0 LAN serial USB 2.0 host";11.220;"TJ4005DNZ1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46162097";0;870.09;"829686008526";;"WESTERN DIGITAL Ultrastar DC SN650 SSD U.3 15MM 7680GB 2.5inch PCIe TLC RI-1DW/D BICS5 ISE";0.150;"0TS2374";;"SANDISK"
"46162098";0;870.09;"829686008502";;"WESTERN DIGITAL Ultrastar DC SN650 SSD U.3 15MM 7680GB 2.5inch PCIe TLC RI-1DW/D BICS5 SE";0.095;"0TS2433";;"SANDISK"
"46162842";0;253.31;"734646743303";;"LEXMARK XC4352 Cyan 15K Cartridge";0.510;"24B7557";"Impressão, Digitalização e Consumíveis";"LEXMARK"
"46162843";0;253.31;"734646743310";;"LEXMARK XC4352 Magenta 15K Cartridge";0.480;"24B7558";"Impressão, Digitalização e Consumíveis";"LEXMARK"
"46162844";0;253.31;"734646743327";;"LEXMARK XC4352 Yellow 15K Cartridge";0.490;"24B7559";"Impressão, Digitalização e Consumíveis";"LEXMARK"
"46162845";0;260.71;"734646743334";;"LEXMARK XC4352 Black 26K Cartridge";0.680;"24B7560";"Impressão, Digitalização e Consumíveis";"LEXMARK"
"46163382";0;3261.89;"731304436805";;"APC Easy UPS On-Line Li-Ion SRVL RT Ext. Runtime 3000VA 230V with Rail Kit";52.000;"SRVL3KRILRK";"Servidor, Armazenamento e UPS";"APC"
"46164039";8;90.69;"4711387006917";;"ASUS PRIME B760M-K D4";0.920;"PRIME B760M-K D4";"Gaming";"ASUS"
"46164269";0;62.73;"740617331486";;"KINGSTON Fury Renegade 16GB 6800MT/s DDR5 CL36 DIMM Silver XMP";0.100;"KF568C36RSA-16";"Componentes";"KINGSTON"
"46164383";5;69.05;"740617331448";;"KINGSTON Fury Renegade 16GB 6800MT/s DDR5 CL36 DIMM Silver XMP";0.110;"KF572C38RSA-16";"Componentes";"KINGSTON"
"46164429";0;785.76;"4711387020043";;"ASUS TUF Gaming Radeon RX7900XT OC 20GB GDDR6 Graphics Card PCIe 4.0 HDMI 2.1 DisplayPort 2.1";3.285;"90YV0IV1-M0NA00";"Componentes";"ASUS"
